shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,LINK_ID,osmid,shstRefId
940002,44.946086,-93.097271,80001,8429,18210226,07e8166d3324927600cb3cd4dd904705
940002,44.946094,-93.097399,80002,8429,18210226,07e8166d3324927600cb3cd4dd904705
940002,44.946249,-93.098967,80003,94511,637665499,5459165722fd515a31d11200618993ac
940002,44.946249,-93.098967,90001,94511,637665499,5459165722fd515a31d11200618993ac
940002,44.946305,-93.099545,90002,94511,637665499,5459165722fd515a31d11200618993ac
940002,44.946383,-93.10035,90003,223808,637665499,c338711358058453d6697ef5b98ca664
940002,44.946428,-93.10065,90004,223804,296597951,fe1c42a65b5a9803ca7a6c770443b684
940002,44.946462,-93.100897,90005,94512,199132251,e168a97e71520ea7d075cba0aa53f857
940002,44.946575,-93.102054,90006,94512,199132251,e168a97e71520ea7d075cba0aa53f857
940002,44.946611,-93.102326,90007,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.947248,-93.103303,90008,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.947892,-93.104237,90009,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.948014,-93.104424,90010,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.948136,-93.104616,90011,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.948265,-93.104827,90012,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.948375,-93.105041,90013,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.948725,-93.105738,90014,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.949231,-93.106573,90015,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.949459,-93.106919,90016,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.949701,-93.107166,90017,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.949823,-93.10725,90018,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.949947,-93.107312,90019,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.950082,-93.107334,90020,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.950385,-93.107336,90021,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.950513,-93.107368,90022,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.950588,-93.107403,90023,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.950692,-93.107451,90024,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.950781,-93.10751,90025,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.950902,-93.107636,90026,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.951019,-93.107801,90027,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.951102,-93.107967,90028,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.951157,-93.108113,90029,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.951198,-93.108287,90030,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.951218,-93.108433,90031,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.95122,-93.10863,90032,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.951146,-93.109714,90033,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.951086,-93.110745,90034,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.951057,-93.11165,90035,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.951053,-93.112295,90036,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.951029,-93.113104,90037,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.951031,-93.113129,90038,390942,"18207914,81023373,81023374,81023376,39565592,39662493,39662494",f5d79ca4bc4863b9b2036089ee5c30ce
940002,44.951113,-93.114088,90039,401372,118479876,15818e812ef4ffdfa50e3be537bc6116
940002,44.95131,-93.115537,90040,401372,118479876,15818e812ef4ffdfa50e3be537bc6116
940002,44.951669,-93.118822,90041,401447,118479876,57606c1170caafe8d0a10290dfb69a5d
940002,44.951797,-93.120357,90042,401447,118479876,57606c1170caafe8d0a10290dfb69a5d
940002,44.951855,-93.121474,90043,401484,118479876,d699893601c5031a5ff984c87c5c65ae
940002,44.951807,-93.125888,90044,401484,118479876,d699893601c5031a5ff984c87c5c65ae
940002,44.951799,-93.13093,90045,401484,118479876,d699893601c5031a5ff984c87c5c65ae
940002,44.951797,-93.131836,90046,401484,118479876,d699893601c5031a5ff984c87c5c65ae
940002,44.951828000000006,-93.134423,90047,401484,118479876,d699893601c5031a5ff984c87c5c65ae
940002,44.951849,-93.139212,90048,390344,118479876,b98b18dd9e9938ebad462008286f12d1
940002,44.95183,-93.141248,90049,390344,118479876,b98b18dd9e9938ebad462008286f12d1
940002,44.951808,-93.145798,90050,390906,118479876,19f9aaca8a36631b1b6f6e1b5afddd21
940002,44.951852,-93.151089,90051,390592,118479876,d5625e158c409df1dcf95117b99bf39b
940002,44.951854,-93.151365,90052,390882,"76535448,118479876",0adf5f62383ff99cbdd58e9b42d36279
940002,44.95187,-93.153753,90053,390882,"76535448,118479876",0adf5f62383ff99cbdd58e9b42d36279
940002,44.951854,-93.156998,90054,390882,"76535448,118479876",0adf5f62383ff99cbdd58e9b42d36279
940002,44.951806,-93.159421,90055,398173,118479819,9e9a24e588679faaaa791a80e10ebfa9
940002,44.95175,-93.161515,90056,398173,118479819,9e9a24e588679faaaa791a80e10ebfa9
940002,44.951753,-93.163111,90057,398173,118479819,9e9a24e588679faaaa791a80e10ebfa9
940002,44.951737,-93.164714,90058,398173,118479819,9e9a24e588679faaaa791a80e10ebfa9
940002,44.951721,-93.166612,90059,398173,118479819,9e9a24e588679faaaa791a80e10ebfa9
940002,44.951781,-93.169083,90060,398173,118479819,9e9a24e588679faaaa791a80e10ebfa9
940002,44.951952,-93.173056,90061,398173,118479819,9e9a24e588679faaaa791a80e10ebfa9
940002,44.952002,-93.174818,90062,398153,"74215747,74215701,118479814",d86508b4de4154b20ddc721d0b3b0a46
940002,44.952008,-93.176183,90063,398153,"74215747,74215701,118479814",d86508b4de4154b20ddc721d0b3b0a46
940002,44.951982,-93.177186,90064,398153,"74215747,74215701,118479814",d86508b4de4154b20ddc721d0b3b0a46
940002,44.952031,-93.178304,90065,398153,"74215747,74215701,118479814",d86508b4de4154b20ddc721d0b3b0a46
940002,44.952061,-93.178839,90066,398153,"74215747,74215701,118479814",d86508b4de4154b20ddc721d0b3b0a46
940002,44.952108,-93.179268,90067,398153,"74215747,74215701,118479814",d86508b4de4154b20ddc721d0b3b0a46
940002,44.952161,-93.179653,90068,398153,"74215747,74215701,118479814",d86508b4de4154b20ddc721d0b3b0a46
940002,44.952241,-93.180096,90069,398153,"74215747,74215701,118479814",d86508b4de4154b20ddc721d0b3b0a46
940002,44.952349,-93.180558,90070,398153,"74215747,74215701,118479814",d86508b4de4154b20ddc721d0b3b0a46
940002,44.95245300000001,-93.180967,90071,398153,"74215747,74215701,118479814",d86508b4de4154b20ddc721d0b3b0a46
940002,44.952661,-93.181653,90072,398153,"74215747,74215701,118479814",d86508b4de4154b20ddc721d0b3b0a46
940002,44.952973,-93.182568,90073,398153,"74215747,74215701,118479814",d86508b4de4154b20ddc721d0b3b0a46
940002,44.954051,-93.185952,90074,398153,"74215747,74215701,118479814",d86508b4de4154b20ddc721d0b3b0a46
940002,44.954916,-93.188508,90075,392627,74215701,609acc86a8c4b627c3380b8b1128f226
940002,44.957798,-93.196865,90076,392627,74215701,609acc86a8c4b627c3380b8b1128f226
940002,44.95794,-93.197225,90077,392627,74215701,609acc86a8c4b627c3380b8b1128f226
940002,44.958078,-93.197544,90078,392627,74215701,609acc86a8c4b627c3380b8b1128f226
940002,44.95818,-93.197735,90079,392627,74215701,609acc86a8c4b627c3380b8b1128f226
940002,44.958319,-93.19801,90080,392627,74215701,609acc86a8c4b627c3380b8b1128f226
940002,44.95844,-93.198223,90081,392627,74215701,609acc86a8c4b627c3380b8b1128f226
940002,44.958758,-93.198758,90082,392627,74215701,609acc86a8c4b627c3380b8b1128f226
940002,44.959758,-93.200372,90083,392629,"35277796,35277797,118479785,74215804,188344251,35277788,35277790",a59f90e024e6dd5e924c47a2b9a7eec5
940002,44.95995300000001,-93.200759,90084,392629,"35277796,35277797,118479785,74215804,188344251,35277788,35277790",a59f90e024e6dd5e924c47a2b9a7eec5
940002,44.960049,-93.200974,90085,392629,"35277796,35277797,118479785,74215804,188344251,35277788,35277790",a59f90e024e6dd5e924c47a2b9a7eec5
940002,44.960124,-93.201202,90086,392629,"35277796,35277797,118479785,74215804,188344251,35277788,35277790",a59f90e024e6dd5e924c47a2b9a7eec5
940002,44.960182,-93.201366,90087,392629,"35277796,35277797,118479785,74215804,188344251,35277788,35277790",a59f90e024e6dd5e924c47a2b9a7eec5
940002,44.960265,-93.201664,90088,392629,"35277796,35277797,118479785,74215804,188344251,35277788,35277790",a59f90e024e6dd5e924c47a2b9a7eec5
940002,44.960348,-93.202033,90089,392629,"35277796,35277797,118479785,74215804,188344251,35277788,35277790",a59f90e024e6dd5e924c47a2b9a7eec5
940002,44.960407,-93.202417,90090,392629,"35277796,35277797,118479785,74215804,188344251,35277788,35277790",a59f90e024e6dd5e924c47a2b9a7eec5
940002,44.960452,-93.203042,90091,392629,"35277796,35277797,118479785,74215804,188344251,35277788,35277790",a59f90e024e6dd5e924c47a2b9a7eec5
940002,44.96044000000001,-93.20359,90092,392629,"35277796,35277797,118479785,74215804,188344251,35277788,35277790",a59f90e024e6dd5e924c47a2b9a7eec5
940002,44.960383,-93.204202,90093,392629,"35277796,35277797,118479785,74215804,188344251,35277788,35277790",a59f90e024e6dd5e924c47a2b9a7eec5
940002,44.960313,-93.204774,90094,392629,"35277796,35277797,118479785,74215804,188344251,35277788,35277790",a59f90e024e6dd5e924c47a2b9a7eec5
940002,44.960011,-93.207021,90095,392629,"35277796,35277797,118479785,74215804,188344251,35277788,35277790",a59f90e024e6dd5e924c47a2b9a7eec5
940002,44.959991,-93.207395,90096,392629,"35277796,35277797,118479785,74215804,188344251,35277788,35277790",a59f90e024e6dd5e924c47a2b9a7eec5
940002,44.960002,-93.207746,90097,392629,"35277796,35277797,118479785,74215804,188344251,35277788,35277790",a59f90e024e6dd5e924c47a2b9a7eec5
940002,44.960023,-93.208107,90098,392629,"35277796,35277797,118479785,74215804,188344251,35277788,35277790",a59f90e024e6dd5e924c47a2b9a7eec5
940002,44.960067,-93.208445,90099,392629,"35277796,35277797,118479785,74215804,188344251,35277788,35277790",a59f90e024e6dd5e924c47a2b9a7eec5
940002,44.960188,-93.20898,90100,392629,"35277796,35277797,118479785,74215804,188344251,35277788,35277790",a59f90e024e6dd5e924c47a2b9a7eec5
940002,44.960586,-93.210021,90101,382969,188344251,43e2d82b6a3e569570af4baa9254ba7e
940002,44.960775,-93.21033,90102,382969,188344251,43e2d82b6a3e569570af4baa9254ba7e
940002,44.961277,-93.21111,90103,382969,188344251,43e2d82b6a3e569570af4baa9254ba7e
940002,44.961704,-93.21182,90104,382969,188344251,43e2d82b6a3e569570af4baa9254ba7e
940002,44.962399,-93.212856,90105,382969,188344251,43e2d82b6a3e569570af4baa9254ba7e
940002,44.962938,-93.213533,90106,382969,188344251,43e2d82b6a3e569570af4baa9254ba7e
940002,44.965722,-93.217089,90107,382969,188344251,43e2d82b6a3e569570af4baa9254ba7e
940002,44.966095,-93.217645,90108,382969,188344251,43e2d82b6a3e569570af4baa9254ba7e
940002,44.966368,-93.218101,90109,382969,188344251,43e2d82b6a3e569570af4baa9254ba7e
940002,44.96683400000001,-93.219259,90110,411921,"188344251,46817676",04f32f7329c6be1ad5c6d0b4570fa43e
940002,44.966901,-93.219456,90111,411921,"188344251,46817676",04f32f7329c6be1ad5c6d0b4570fa43e
940002,44.966982,-93.219766,90112,411921,"188344251,46817676",04f32f7329c6be1ad5c6d0b4570fa43e
940002,44.967111,-93.220412,90113,411921,"188344251,46817676",04f32f7329c6be1ad5c6d0b4570fa43e
940002,44.96724,-93.221032,90114,411921,"188344251,46817676",04f32f7329c6be1ad5c6d0b4570fa43e
940002,44.967298,-93.221523,90115,411921,"188344251,46817676",04f32f7329c6be1ad5c6d0b4570fa43e
940002,44.967306,-93.222005,90116,411921,"188344251,46817676",04f32f7329c6be1ad5c6d0b4570fa43e
940002,44.967282,-93.222596,90117,411921,"188344251,46817676",04f32f7329c6be1ad5c6d0b4570fa43e
940002,44.967119,-93.223542,90118,411921,"188344251,46817676",04f32f7329c6be1ad5c6d0b4570fa43e
940002,44.966996,-93.224005,90119,411921,"188344251,46817676",04f32f7329c6be1ad5c6d0b4570fa43e
940002,44.966638,-93.225095,90120,411921,"188344251,46817676",04f32f7329c6be1ad5c6d0b4570fa43e
940002,44.96627700000001,-93.225895,90121,411921,"188344251,46817676",04f32f7329c6be1ad5c6d0b4570fa43e
940002,44.965083,-93.228427,90122,411031,"46817680,46817674,46817676",d892929efda207713e3c693338b26750
940002,44.96497,-93.228726,90123,411031,"46817680,46817674,46817676",d892929efda207713e3c693338b26750
940002,44.964826,-93.229127,90124,411063,"46817680,46817679",b1c93ca80377d9ea5a0cd5de2cbe8341
940002,44.964739,-93.229667,90125,411063,"46817680,46817679",b1c93ca80377d9ea5a0cd5de2cbe8341
940002,44.964676,-93.229976,90126,411063,"46817680,46817679",b1c93ca80377d9ea5a0cd5de2cbe8341
940002,44.964606,-93.230538,90127,411063,"46817680,46817679",b1c93ca80377d9ea5a0cd5de2cbe8341
940002,44.964572,-93.231159,90128,411063,"46817680,46817679",b1c93ca80377d9ea5a0cd5de2cbe8341
940002,44.964551,-93.237706,90133,411063,"46817680,46817679",b1c93ca80377d9ea5a0cd5de2cbe8341
940002,44.96455200000001,-93.238835,90134,411063,"46817680,46817679",b1c93ca80377d9ea5a0cd5de2cbe8341
940002,44.964413,-93.240537,90135,411063,"46817680,46817679",b1c93ca80377d9ea5a0cd5de2cbe8341
940002,44.964421,-93.241842,90136,381624,183239678,2db5c3daca77daadd61aa2ed6747e647
940002,44.964478,-93.242559,90137,381624,183239678,2db5c3daca77daadd61aa2ed6747e647
940002,44.964567,-93.243138,90138,381626,183239680,96a659f6ee5dcfaf5a0a451a2bbfa817
940002,44.964714,-93.243877,90139,381626,183239680,96a659f6ee5dcfaf5a0a451a2bbfa817
940002,44.96491,-93.244789,90140,381626,183239680,96a659f6ee5dcfaf5a0a451a2bbfa817
940002,44.965111,-93.245357,90141,381626,183239680,96a659f6ee5dcfaf5a0a451a2bbfa817
940002,44.965331,-93.245912,90142,381626,183239680,96a659f6ee5dcfaf5a0a451a2bbfa817
940002,44.965586,-93.246495,90143,381626,183239680,96a659f6ee5dcfaf5a0a451a2bbfa817
940002,44.965868,-93.247164,90144,407848,"334741415,334741416,334741418,426325231,46639673,46639674,46639678",e03c496af3b63a284bc238ff852881ea
940002,44.966087,-93.247766,90145,407848,"334741415,334741416,334741418,426325231,46639673,46639674,46639678",e03c496af3b63a284bc238ff852881ea
940002,44.966208,-93.248243,90146,407848,"334741415,334741416,334741418,426325231,46639673,46639674,46639678",e03c496af3b63a284bc238ff852881ea
940002,44.966382,-93.248797,90147,407848,"334741415,334741416,334741418,426325231,46639673,46639674,46639678",e03c496af3b63a284bc238ff852881ea
940002,44.966547,-93.249549,90148,407848,"334741415,334741416,334741418,426325231,46639673,46639674,46639678",e03c496af3b63a284bc238ff852881ea
940002,44.966694,-93.250252,90149,407848,"334741415,334741416,334741418,426325231,46639673,46639674,46639678",e03c496af3b63a284bc238ff852881ea
940002,44.966805,-93.250806,90150,407848,"334741415,334741416,334741418,426325231,46639673,46639674,46639678",e03c496af3b63a284bc238ff852881ea
940002,44.966951,-93.251093,90151,407848,"334741415,334741416,334741418,426325231,46639673,46639674,46639678",e03c496af3b63a284bc238ff852881ea
940002,44.967192,-93.251447,90152,407848,"334741415,334741416,334741418,426325231,46639673,46639674,46639678",e03c496af3b63a284bc238ff852881ea
940002,44.967415,-93.251622,90153,407848,"334741415,334741416,334741418,426325231,46639673,46639674,46639678",e03c496af3b63a284bc238ff852881ea
940002,44.968085,-93.252168,90154,407848,"334741415,334741416,334741418,426325231,46639673,46639674,46639678",e03c496af3b63a284bc238ff852881ea
940002,44.968638,-93.252876,90155,407848,"334741415,334741416,334741418,426325231,46639673,46639674,46639678",e03c496af3b63a284bc238ff852881ea
940002,44.969007,-93.253649,90156,407848,"334741415,334741416,334741418,426325231,46639673,46639674,46639678",e03c496af3b63a284bc238ff852881ea
940002,44.969389,-93.254562,90157,407848,"334741415,334741416,334741418,426325231,46639673,46639674,46639678",e03c496af3b63a284bc238ff852881ea
940002,44.969544,-93.254927,90158,411150,461209912,96c441afd075268537826d88224dae69
940002,44.96996,-93.255906,90159,411081,461209912,18b93a3fd45ce0475cf3845930e27859
940002,44.970544,-93.257265,90160,411130,636434043,0f6c34f91b436d05bf97a9677e57e52e
940002,44.971077,-93.258508,90161,411130,636434043,0f6c34f91b436d05bf97a9677e57e52e
940002,44.971077,-93.258508,100001,411130,636434043,0f6c34f91b436d05bf97a9677e57e52e
940002,44.971124,-93.258618,100002,411130,636434043,0f6c34f91b436d05bf97a9677e57e52e
940002,44.971641,-93.259882,100003,401678,636434043,fe7ebce514ab2e93ea482c7012d56446
940002,44.971641,-93.259882,110001,401678,636434043,fe7ebce514ab2e93ea482c7012d56446
940002,44.971686,-93.259992,110002,401678,636434043,fe7ebce514ab2e93ea482c7012d56446
940002,44.972291,-93.261311,110003,399048,636535873,dc9a9115410789e41f529c104ee811cf
940002,44.972816,-93.262564,110004,399039,"636334385,637515794,492433590,461209911,492433591",4f64265f302b6e3e8ab35c80bd55ce0c
940002,44.972816,-93.262564,120001,399039,"636334385,637515794,492433590,461209911,492433591",4f64265f302b6e3e8ab35c80bd55ce0c
940002,44.972864,-93.262677,120002,399039,"636334385,637515794,492433590,461209911,492433591",4f64265f302b6e3e8ab35c80bd55ce0c
940002,44.973437,-93.264046,120003,383990,636434042,0bf015653e0e1a910c94a85d59213018
940002,44.97401,-93.265411,120004,410889,636434042,88425bf3d3087ebadf1e381e443e0170
940002,44.974149,-93.265743,120005,402047,636535778,e48a51b8ca81f34b90a2b5de514eb29c
940002,44.974149,-93.265743,130001,402047,636535778,e48a51b8ca81f34b90a2b5de514eb29c
940002,44.974583,-93.266784,130002,402047,636535778,e48a51b8ca81f34b90a2b5de514eb29c
940002,44.974893,-93.267539,130003,402066,124391473,fa5875c3964bdf458d2dad70411fd5bb
940002,44.974893,-93.267539,140001,402066,124391473,fa5875c3964bdf458d2dad70411fd5bb
940002,44.975158,-93.268184,140002,384197,124391473,3ed365b6b7d5379ff1843b3b09557746
940002,44.97547700000001,-93.268932,140003,384197,124391473,3ed365b6b7d5379ff1843b3b09557746
940002,44.97547700000001,-93.268932,150001,384197,124391473,3ed365b6b7d5379ff1843b3b09557746
940002,44.975724,-93.269513,150002,384197,124391473,3ed365b6b7d5379ff1843b3b09557746
940002,44.976297,-93.270883,150003,402679,124391473,4ae927a58445adde9a3b8eb07d3b0376
940002,44.97682,-93.272133,150004,402671,"22598298,636154174",c4be7287e5c2dafc3762db46a17577b3
940002,44.97682,-93.272133,160001,402671,"22598298,636154174",c4be7287e5c2dafc3762db46a17577b3
940002,44.976866,-93.272242,160002,402671,"22598298,636154174",c4be7287e5c2dafc3762db46a17577b3
940002,44.977989,-93.274824,160003,401951,183565975,4b64384981e8193fc1d14362aa47beea
940002,44.97831,-93.275324,160004,401951,183565975,4b64384981e8193fc1d14362aa47beea
940002,44.97831,-93.275324,170001,401951,183565975,4b64384981e8193fc1d14362aa47beea
940002,44.97876,-93.276027,170002,401951,183565975,4b64384981e8193fc1d14362aa47beea
940002,44.9796,-93.274838,170003,382868,636535817,3141936c52ff3b771d06cd9a860c7243
940002,44.980427,-93.273656,170004,385641,564751975,eeb5bac1fcac964650ed29ee2f99aed6
940002,44.981243,-93.274857,170005,63259,29042745,
940004,44.981062,-93.275291,10001,273345,"30062760,30062761,6038394,139633363",0e8fffbaf1be5566435c1110dd3ab3f3
940004,44.980998,-93.275201,10002,273345,"30062760,30062761,6038394,139633363",0e8fffbaf1be5566435c1110dd3ab3f3
940004,44.98095900000001,-93.275255,10003,273345,"30062760,30062761,6038394,139633363",0e8fffbaf1be5566435c1110dd3ab3f3
940004,44.980439,-93.275976,10004,273345,"30062760,30062761,6038394,139633363",0e8fffbaf1be5566435c1110dd3ab3f3
940004,44.9796,-93.274838,10005,385640,638015896,0639e6fc412b1388f92e4e80c56f3f61
940004,44.978884,-93.273821,10006,385640,638015896,0639e6fc412b1388f92e4e80c56f3f61
940004,44.978884,-93.273821,20001,385640,638015896,0639e6fc412b1388f92e4e80c56f3f61
940004,44.978795,-93.273694,20002,385640,638015896,0639e6fc412b1388f92e4e80c56f3f61
940004,44.977899,-93.271555,20003,400592,"636383841,292316652",4b54a890e0657da44596186c756458c3
940004,44.977899,-93.271555,30001,400592,"636383841,292316652",4b54a890e0657da44596186c756458c3
940004,44.977849,-93.271436,30002,400592,"636383841,292316652",4b54a890e0657da44596186c756458c3
940004,44.977262,-93.270057,30003,402663,6027555,db98696d8223ff3c9b28d6afce9fdc69
940004,44.976704,-93.268705,30004,411842,22598244,ec9c48a43d2b911c6117d3ed8531e624
940004,44.976315,-93.26777,30005,411842,22598244,ec9c48a43d2b911c6117d3ed8531e624
940004,44.976315,-93.26777,40001,411842,22598244,ec9c48a43d2b911c6117d3ed8531e624
940004,44.976144,-93.26736,40002,411842,22598244,ec9c48a43d2b911c6117d3ed8531e624
940004,44.97553900000001,-93.265972,40003,402049,556010911,26bb358709fe79c0e35b8e3524182b38
940004,44.975478,-93.265825,40004,402049,556010911,26bb358709fe79c0e35b8e3524182b38
940004,44.975478,-93.265825,50001,402049,556010911,26bb358709fe79c0e35b8e3524182b38
940004,44.974966,-93.264598,50002,402050,30477133,fcc70a4e473b4bdc30a4096e76e64ff4
940004,44.974407,-93.263259,50003,402050,30477133,fcc70a4e473b4bdc30a4096e76e64ff4
940004,44.97382,-93.261884,50004,420973,556007797,03df31b51ee4d7032e5067e2655c8b21
940004,44.973571,-93.261307,50005,420973,556007797,03df31b51ee4d7032e5067e2655c8b21
940004,44.973571,-93.261307,60001,420973,556007797,03df31b51ee4d7032e5067e2655c8b21
940004,44.973244,-93.260548,60002,399866,636535878,ae20fd4b78f5824406e06aad834dda15
940004,44.972724,-93.259245,60003,399866,636535878,ae20fd4b78f5824406e06aad834dda15
940004,44.972724,-93.259245,70001,399866,636535878,ae20fd4b78f5824406e06aad834dda15
940004,44.972679,-93.259132,70002,395564,413203598,b9bb5a88a10adb5e131eaafc032fc5eb
940004,44.972089,-93.257807,70003,395564,413203598,b9bb5a88a10adb5e131eaafc032fc5eb
940004,44.971547,-93.256536,70004,401677,413203598,d20d6029ddbf051e84c8b639af494e07
940004,44.971547,-93.256536,80001,401677,413203598,d20d6029ddbf051e84c8b639af494e07
940004,44.971499,-93.256424,80002,401676,556007796,45f692390b3a9b3b74b6b09e5328c906
940004,44.970942,-93.255085,80003,401676,556007796,45f692390b3a9b3b74b6b09e5328c906
940004,44.970349,-93.253721,80004,392495,"170997689,170997685,170997686",13f28ef9b9f95deb7235cb9de0509cd9
940004,44.970163,-93.25328,80005,392495,"170997689,170997685,170997686",13f28ef9b9f95deb7235cb9de0509cd9
940004,44.970153,-93.253259,80006,392495,"170997689,170997685,170997686",13f28ef9b9f95deb7235cb9de0509cd9
940004,44.969942,-93.252925,80007,392495,"170997689,170997685,170997686",13f28ef9b9f95deb7235cb9de0509cd9
940004,44.969868,-93.252826,80008,392495,"170997689,170997685,170997686",13f28ef9b9f95deb7235cb9de0509cd9
940004,44.96974,-93.252692,80009,392495,"170997689,170997685,170997686",13f28ef9b9f95deb7235cb9de0509cd9
940004,44.969614,-93.252547,80010,392495,"170997689,170997685,170997686",13f28ef9b9f95deb7235cb9de0509cd9
940004,44.969383,-93.25238,80011,392495,"170997689,170997685,170997686",13f28ef9b9f95deb7235cb9de0509cd9
940004,44.969093,-93.25218,80012,392495,"170997689,170997685,170997686",13f28ef9b9f95deb7235cb9de0509cd9
940004,44.968648,-93.252084,80013,392495,"170997689,170997685,170997686",13f28ef9b9f95deb7235cb9de0509cd9
940004,44.967056,-93.252056,80014,392495,"170997689,170997685,170997686",13f28ef9b9f95deb7235cb9de0509cd9
940004,44.966893,-93.252042,80015,392495,"170997689,170997685,170997686",13f28ef9b9f95deb7235cb9de0509cd9
940004,44.966697,-93.251983,80016,408440,"46639770,46639771,46639772,46639766",f5bca3390f3246c6f3a7ffb44ea4c3d0
940004,44.966456,-93.251834,80017,408440,"46639770,46639771,46639772,46639766",f5bca3390f3246c6f3a7ffb44ea4c3d0
940004,44.966264,-93.25163,80018,408440,"46639770,46639771,46639772,46639766",f5bca3390f3246c6f3a7ffb44ea4c3d0
940004,44.966205,-93.251549,80019,408440,"46639770,46639771,46639772,46639766",f5bca3390f3246c6f3a7ffb44ea4c3d0
940004,44.966134,-93.251468,80020,408440,"46639770,46639771,46639772,46639766",f5bca3390f3246c6f3a7ffb44ea4c3d0
940004,44.966037,-93.251273,80021,408440,"46639770,46639771,46639772,46639766",f5bca3390f3246c6f3a7ffb44ea4c3d0
940004,44.965932,-93.25095,80022,408440,"46639770,46639771,46639772,46639766",f5bca3390f3246c6f3a7ffb44ea4c3d0
940004,44.965875,-93.25044,80023,408440,"46639770,46639771,46639772,46639766",f5bca3390f3246c6f3a7ffb44ea4c3d0
940004,44.965884,-93.249996,80024,408440,"46639770,46639771,46639772,46639766",f5bca3390f3246c6f3a7ffb44ea4c3d0
940004,44.965899,-93.248705,80025,408440,"46639770,46639771,46639772,46639766",f5bca3390f3246c6f3a7ffb44ea4c3d0
940004,44.965876,-93.248397,80026,408440,"46639770,46639771,46639772,46639766",f5bca3390f3246c6f3a7ffb44ea4c3d0
