stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding,N,OSMID
13066,,St Paul Ave & Davern St,Near side E,44.904112,-93.172255,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13066,0,1,driveNode136071,513593045
13067,,St Paul Ave & #1491 / #1501,Mid block E,44.904123999999996,-93.16941800000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13067,0,1,driveNode147775,1488051397
13068,,St Paul Ave & 7th St W,Near side E,44.904146000000004,-93.165576,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13068,0,1,driveNode159651,3062464143
13069,,St Paul Ave & #1491,Across from W,44.904340999999995,-93.169229,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13069,0,2,driveNode147775,1488051397
1307,,39th St W & Vincent Ave S,Near side E,44.932241999999995,-93.316608,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1307,0,1,driveNode32368,34647210
13070,,St Paul Ave & Davern St,Near side W,44.904345,-93.171982,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13070,0,1,driveNode136077,513593067
13071,,St Paul Ave & Jewish Community Center,Near side W,44.904323,-93.174136,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13071,0,1,driveNode136077,513593067
13072,,Edgcumbe Rd & St Paul Ave,Far side S,44.904008000000005,-93.177398,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13072,0,1,driveNode140164,618820606
13074,,Edgcumbe Rd & Sheridan Ave,Near side S,44.901837,-93.177379,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13074,0,1,driveNode140159,618820586
13076,,Sheridan Ave & Sue St,Across from W,44.901694,-93.179665,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13076,0,1,driveNode91162,187946244
13077,,Sheridan Ave & Prior Ave,Near side W,44.901701,-93.182162,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13077,0,1,driveNode91408,187950704
13079,,Sheridan Ave & Kenneth St,Across from W,44.901672,-93.18475699999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13079,0,1,driveNode90620,187938816
13081,,Sheridan Ave & Cleveland Ave,Near side W,44.901687,-93.18723100000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13081,0,1,driveNode89254,187922810
13082,,Cleveland Ave & Worcester Ave,Near side N,44.903566,-93.187326,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13082,0,1,driveNode87201,187903057
13084,,Cleveland Ave & Ramlow Place,Near side N,44.905172,-93.18735500000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13084,0,1,driveNode89263,187922834
13086,,Cleveland Ave & Itasca Ave,Near side N,44.907026,-93.18735699999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13086,0,1,driveNode89262,187922832
13088,,Cleveland Ave & Magoffin Ave,Near side N,44.908818,-93.18732800000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13088,0,1,driveNode89260,187922828
13091,,Cleveland Ave & Montreal Ave,Near side N,44.912413,-93.187313,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13091,0,1,driveNode86352,187896590
13092,,Cleveland Ave & Saunders Ave,Far side N,44.913771000000004,-93.187309,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13092,0,1,driveNode82505,187863711
13093,,Cleveland Ave & St Paul Ave,Near side S,44.915698,-93.18724399999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13093,0,1,driveNode136060,513593020
13094,,Cleveland Ave & Hillcrest Ave,Near side N,44.917014,-93.187239,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13094,0,1,driveNode136083,513593080
13095,,Cleveland Ave & Ford Pkwy,Near side N,44.917784999999995,-93.187249,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13095,0,1,driveNode135459,498090872
13096,,7th St W & Madison St,Near side N,44.90445,-93.164477,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13096,0,1,driveNode85719,187891346
13098,,7th St W & Rankin St,Far side N,44.906753,-93.159522,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13098,0,1,driveNode88757,187918056
1310,,39th St W & Sheridan Ave S,Near side E,44.932247,-93.313128,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1310,0,1,driveNode4717,33303315
13100,,7th St W & Mickeys Diner,Near side N,44.91005,-93.152612,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13100,0,1,driveNode153770,2091715034
13103,,7th St W & Albion Ave,Far side N,44.914338,-93.146282,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13103,0,1,driveNode88752,187918022
13107,,7th St W & Otto Ave,Far side N,44.919762,-93.13833299999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13107,0,1,driveNode86398,187897012
1311,,Richfield Rd & William Berry Pkwy,Near side N,44.933481,-93.310346,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1311,0,1,driveNode134345,430562947
13111,,7th St W & Watson Ave,Near side N,44.924017,-93.131978,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13111,0,1,driveNode86363,187896627
13114,,7th St W & Osceola Ave,Near side N,44.926522999999996,-93.128311,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13114,0,1,driveNode81248,187856422
13117,,7th St W & Tuscarora Ave,Near side S,44.923379,-93.13329399999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13117,0,1,driveNode81658,187858611
1312,,Richfield Rd & Trolley Stop,Near side N,44.935642,-93.305475,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1312,0,1,driveNode15308,33525819
13121,,7th St W & Otto Ave,Far side S,44.919591,-93.13894300000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13121,0,1,driveNode86399,187897013
13125,,7th St W & Albion Ave,Near side S,44.914429,-93.146495,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13125,0,1,driveNode88752,187918022
13128,,7th St W & Mickeys Diner,Across from S,44.910178,-93.152774,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13128,0,1,driveNode153770,2091715034
1313,,36th St W & Irving Ave S,Across from E,44.937659000000004,-93.302275,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1313,0,1,driveNode25952,34387151
13130,,7th St W & Rankin St,Near side S,44.906876000000004,-93.159692,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13130,0,1,driveNode88757,187918056
13132,,7th St W & St Paul Ave,Near side S,44.904394,-93.165052,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13132,0,1,driveNode136078,513593068
13134,,Rockwood Ave & Madison St / Alton St,Mid block W,44.902307,-93.16441999999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13134,0,1,driveNode82101,187861370
13140,,7th St W & Maynard Dr W,Across from S,44.901837,-93.170527,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13140,0,1,driveNode81712,187858955
13143,,7th St W & Maynard Dr W,Far side N,44.901719,-93.17034100000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13143,0,1,driveNode81712,187858955
13146,,Davern St & Munster Ave,Near side S,44.899927000000005,-93.172177,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13146,0,1,driveNode85181,187887061
13148,,Davern St & Norfolk Ave,Near side S,44.898154999999996,-93.172191,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13148,0,1,driveNode82158,187861769
13149,,Norfolk Ave & Wheeler St,Near side W,44.898107,-93.174534,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13149,0,1,driveNode84839,187884008
13151,,Gannon Rd & Norfolk Ave,Far side S,44.897519,-93.177053,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13151,0,1,driveNode80718,187854249
13156,,Gannon Rd & #2728,Near side N,44.897401,-93.17698399999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13156,0,1,driveNode80718,187854249
13157,,Norfolk Ave & Wheeler St,Near side E,44.898,-93.17480400000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13157,0,1,driveNode84839,187884008
13158,,Norfolk Ave & Davern St,Near side E,44.898012,-93.172318,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13158,0,1,driveNode82158,187861769
1316,,Hennepin Ave & 36th St W,Far side N,44.938059,-93.29831800000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1316,0,1,driveNode32017,34641197
1318,,Hennepin Ave & 34th St W,Near side N,44.941206,-93.298288,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1318,0,1,driveNode19906,33800177
13207,,Washington Ave & Coffman Union,Across from W,44.973728,-93.235394,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13207,0,1,driveNode132484,246710345
13209,,Washington Ave & Coffman Union,Near side E,44.973555,-93.235189,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13209,0,1,driveNode132484,246710345
1321,,Hennepin Ave & 31st St W,Near side N,44.946458,-93.298234,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1321,0,1,driveNode18090,33731623
13211,,Washington Ave & Willey Hall,Near side W,44.972594,-93.243422,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13211,0,1,driveNode147676,1473257604
13215,,19th Ave S & 3rd St S- Leave,Near side N,44.971053000000005,-93.245588,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13215,0,1,driveNode33501,34667306
13219,,Cedar Ave S & 3rd St S,Near side N,44.971225,-93.24719300000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13219,0,1,driveNode147529,1449264307
1322,,Hennepin Ave & Lake St W,Near side N,44.948271999999996,-93.298208,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1322,0,1,driveNode23170,34174463
13221,,Washington Ramp & Cedar Ave S,Far side E,44.971727,-93.245938,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13221,0,1,driveNode147531,1449265696
13223,,Washington Ave & Anderson Hall,Near side E,44.972449,-93.242857,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13223,0,1,driveNode147676,1473257604
13225,,Riverside Ave & 20th Ave S,Near side W,44.968886,-93.24392399999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13225,0,1,driveNode28755,34514921
1323,,Hennepin Ave & Lagoon Ave,Near side N,44.949169,-93.29821700000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1323,0,1,driveNode23389,34177338
13231,,Riverside Ave & 22nd Ave S,Near side E,44.967531,-93.241047,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13231,0,1,driveNode157478,2574554747
13235,,Riverside Ave & 23rd Ave S,Across from W,44.967089,-93.239677,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13235,0,1,driveNode24816,34198458
13236,,Riverside Ave & 9th St S,Near side W,44.963906,-93.232262,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13236,0,1,driveNode151216,1887791066
13239,,Riverside Ave & Augsburg Ice Arena,Near side E,44.966158,-93.237851,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13239,0,1,driveNode30637,34559517
1324,,Hennepin Ave & 28th St W,Near side N,44.951864,-93.29818,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1324,0,1,driveNode22593,34163786
13241,,Riverside Ave & 25th Ave S,Far side E,44.965164,-93.235522,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13241,0,1,driveNode13987,33467120
13243,,Riverside Ave & 25th Ave S,Far side W,44.965901,-93.236956,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13243,0,1,driveNode13703,33457981
13245,,Riverside Ave & 9th St S,Far side E,44.963817999999996,-93.232339,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13245,0,1,driveNode8657,33353477
13247,,27th Ave S & Franklin Ave E,Near side S,44.962841999999995,-93.233089,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13247,0,1,driveNode8693,33354114
1325,,Hennepin Ave & 27th St W,Near side N,44.953624,-93.297575,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1325,0,1,driveNode24284,34188179
13259,,Franklin Ave E & 24th Ave S,Near side W,44.9628,-93.23761800000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13259,0,1,driveNode7590,33328716
1326,,Hennepin Ave & 26th St W,Near side N,44.955436999999996,-93.296773,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1326,0,1,driveNode27060,34397391
13261,,Franklin Ave E & 24th Ave S,Near side E,44.962695000000004,-93.237873,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13261,0,1,driveNode7590,33328716
13267,,Franklin Ave E & 22nd Ave S,Near side W,44.962801,-93.240803,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13267,0,1,driveNode20494,33805085
13269,,Franklin Ave E & 22nd Ave S,Near side E,44.962697,-93.241057,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13269,0,1,driveNode20494,33805085
1327,,Hennepin Ave & 25th St W,Near side N,44.957209999999996,-93.295445,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1327,0,1,driveNode19443,33750688
13275,,Franklin Ave E & Minnehaha Ave,Near side E,44.962666999999996,-93.244501,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13275,0,1,driveNode139857,606286440
13279,,Franklin Ave E & Cedar Ave,Near side W,44.962818,-93.244795,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13279,0,1,driveNode139859,606286442
1328,,Hennepin Ave & 24th St W,Near side N,44.959019,-93.294083,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1328,0,1,driveNode28197,34509163
1329,,Hennepin Ave & 22nd St W,Near side N,44.960784000000004,-93.292743,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1329,0,1,driveNode12198,33382792
1330,,Hennepin Ave & Franklin Ave W,Near side N,44.962555,-93.291341,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1330,0,1,driveNode135018,476913492
13309,,Franklin Ave E & 10th Ave S,Near side W,44.962773999999996,-93.259558,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13309,0,1,driveNode11014,33372417
13310,,Franklin Ave E & 10th Ave S,Near side E,44.962669,-93.25980899999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13310,0,1,driveNode11014,33372417
13312,,Franklin Ave E & Chicago Ave,Near side E,44.962657,-93.262677,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13312,0,1,driveNode15218,33524986
13315,,Franklin Ave E & Portland Ave,Far side W,44.962786,-93.26823900000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13315,0,1,driveNode4123,33299575
13316,,Franklin Ave E & Portland Ave,Far side E,44.962621,-93.267204,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13316,0,1,driveNode4123,33299575
13318,,Franklin Ave E & Clinton Ave S,Near side W,44.962747,-93.271338,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13318,0,1,driveNode4126,33299578
13319,,Franklin Ave E & 3rd Ave S,Near side W,44.962746,-93.27261,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13319,0,1,driveNode25824,34386263
13320,,Franklin Ave E & 3rd Ave S,Near side E,44.962641999999995,-93.272864,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13320,0,1,driveNode25824,34386263
13324,,Franklin Ave W & Nicollet Ave S,Far side W,44.962773,-93.278273,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13324,0,1,driveNode26874,34395747
13328,,Franklin Ave W & Pleasant Ave S,Near side W,44.962742999999996,-93.283087,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13328,0,1,driveNode19838,33799700
13330,,Franklin Ave W & Pleasant Ave,Near side E,44.962639,-93.283075,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13330,0,1,driveNode19838,33799700
13335,,Franklin Ave W & Lyndale Ave S,Far side W,44.962779,-93.288484,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13335,0,1,driveNode148624,1630482553
13337,,Franklin Ave W & Hennepin Ave S,Far side E,44.962649,-93.291083,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13337,0,1,driveNode135018,476913492
13340,,Dupont Ave & Franklin Ave W,Near side N,44.962616,-93.293003,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13340,0,1,driveNode31396,34570912
13345,,Hwy 252 & 66th Ave N,Far side N,45.074771999999996,-93.286389,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13345,0,1,driveNode169355,5971319051
13346,,Hwy 252 & 70th Ave N,Far side N,45.082498,-93.287539,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13346,0,1,driveNode142920,803062932
13347,,Hwy 252 & 73rd Ave N,Far side N,45.087475,-93.287603,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13347,0,1,driveNode3542,33296817
13348,,Brookdale Dr & #500,Across from E,45.094252000000004,-93.288508,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13348,0,2,driveNode167679,5509483377
13349,,West River Rd & Brookdale Dr,Far side N,45.094429999999996,-93.286464,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13349,0,2,driveNode16006,33547658
1335,,Nicollet Ave S & Elmwood Place (51st St),Near side S,44.91062,-93.278109,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1335,0,1,driveNode21950,33852645
13350,,Brookdale Dr & West River Rd,Far side W,45.09438,-93.28670799999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13350,0,1,driveNode167701,5516889359
13351,,Brookdale Dr & Fairfield Rd,Near side W,45.094356,-93.288702,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13351,0,1,driveNode167679,5509483377
13352,,West River Rd & #7733,Near side S,45.095841,-93.286467,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13352,0,1,driveNode167703,5516889372
13354,,West River Rd & 79th Ave N,Near side N,45.097861,-93.286078,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13354,0,1,driveNode3890,33297933
13355,,West River Rd & 79th Ave N,Near side S,45.098039,-93.286234,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13355,0,1,driveNode3890,33297933
13357,,West River Rd & #7932,Near side N,45.099191,-93.286321,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13357,0,1,driveNode3890,33297933
13358,,West River Rd & 81st Ave N,Near side N,45.101393,-93.28676999999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13358,0,1,driveNode16115,33549573
13359,,West River Rd & 81st Ave N,Near side S,45.101587,-93.287003,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13359,0,1,driveNode16115,33549573
1336,,Nicollet Ave S & 52nd St W,Near side S,44.908877000000004,-93.278131,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1336,0,1,driveNode21853,33851320
13361,,West River Rd & 82nd Ave N,Near side N,45.1032,-93.287325,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13361,0,1,driveNode14540,33495621
13362,,West River Rd & Pearson Pkwy,Near side N,45.104091,-93.28758499999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13362,0,1,driveNode14542,33495626
13363,,West River Rd & Pearson Pkwy,Near side S,45.104240999999995,-93.287784,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13363,0,1,driveNode14542,33495626
13364,,West River Rd & 83rd Ave N,Near side S,45.105127,-93.28811,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13364,0,1,driveNode11395,33376057
13365,,West River Rd & 83rd Ave N,Far side N,45.105144,-93.287966,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13365,0,1,driveNode11395,33376057
13366,,West River Rd & #8400,Near side N,45.106851,-93.28887399999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13366,0,1,driveNode19197,33748891
13368,,West River Rd & 85th Ave N,Far side N,45.108808,-93.29048399999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13368,0,1,driveNode19741,33798885
13369,,West River Rd & 85th Ave N,Near side S,45.108737,-93.290592,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13369,0,1,driveNode19741,33798885
13370,,West River Rd & Mattson Brook Lane,Across from S,45.110336,-93.294002,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13370,0,1,driveNode27677,34501861
13371,,West River Rd & Mattson Brook Lane,Near side N,45.110481,-93.294077,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13371,0,1,driveNode27677,34501861
13372,,West River Rd & Banfill Circle,Near side N,45.112476,-93.296307,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13372,0,1,driveNode22129,33955189
13373,,West River Rd & Banfill Circle,Across from S,45.112609,-93.296533,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13373,0,1,driveNode22129,33955189
13374,,Hwy 252 & 73rd Ave N,Far side S,45.086969,-93.288042,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13374,0,1,driveNode142944,806180421
13376,,Hwy 252 & 70th Ave N,Far side S,45.082228,-93.288041,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13376,0,1,driveNode142918,803062863
13377,,West River Rd & 88th Ave N,Far side S,45.113571,-93.296975,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13377,0,1,driveNode19290,33749454
13378,,West River Rd & 88th Ave N,Across from N,45.113621,-93.29684,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13378,0,1,driveNode19290,33749454
13379,,West River Rd & 89th Ave N,Across from N,45.115789,-93.297568,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13379,0,1,driveNode19373,33750236
1338,,Nicollet Ave S & Diamond Lake Rd,Near side S,44.904053999999995,-93.278173,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1338,0,1,driveNode21699,33842875
13380,,West River Rd & 89th Ave N,Near side S,45.115947999999996,-93.29776700000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13380,0,1,driveNode19373,33750236
13381,,West River Rd & 92nd Ave N,Near side S,45.120740000000005,-93.29814,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13381,0,1,driveNode10235,33368342
13382,,West River Rd & 92nd Ave N,Across from N,45.120543,-93.298027,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13382,0,1,driveNode10235,33368342
1339,,Nicollet Ave S & 56th St W,Near side S,44.901603,-93.27815799999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1339,0,1,driveNode18981,33747429
134,,Lyndale Ave S & 51st St W,Far side S,44.910358,-93.28834,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=134,0,1,driveNode21491,33840811
1340,,Nicollet Ave S & 57th St W,Near side S,44.899784000000004,-93.27816800000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1340,0,1,driveNode18488,33738879
13407,,Russell Ave N & Russell Circle,Near side S,45.132248,-93.31335200000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13407,0,1,driveNode10335,33368761
1341,,Nicollet Ave S & 58th St W,Near side S,44.897954,-93.278171,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1341,0,1,driveNode17389,33641353
13418,,West River Rd & Coon Rapids Dam,Near side N,45.140504,-93.31545200000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13418,0,1,driveNode14874,33521840
13419,,West River Rd & Coon Rapids Dam,Across from S,45.140624,-93.315697,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13419,0,1,driveNode14874,33521840
1342,,Nicollet Ave S & 59th St W,Near side S,44.895707,-93.27818,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1342,0,1,driveNode10461,33369321
13420,,West River Rd & 105th Lane N,Near side S,45.144829,-93.320904,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13420,0,1,driveNode25118,34372339
13421,,West River Rd & 105 Ln N,Across from N,45.144882,-93.320695,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13421,0,1,driveNode147940,1501774038
13422,,West River Rd & Sunset Rd,Across from N,45.146529,-93.325209,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13422,0,1,driveNode17212,33639906
13423,,West River Rd & Sunset Rd,Far side S,45.146414,-93.325236,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13423,0,1,driveNode17212,33639906
13424,,West River Rd & Ziegler Dr,Across from S,45.147838,-93.327993,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13424,0,1,driveNode30937,34563780
13425,,West River Rd & Ziegler Dr,Near side N,45.147816999999996,-93.327698,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13425,0,1,driveNode30937,34563780
13426,,West River Rd & Willow Rd,Across from N,45.148534000000005,-93.329149,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13426,0,1,driveNode4913,33307191
13427,,West River Rd & Willow Rd,Near side S,45.148553,-93.32944300000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13427,0,1,driveNode4913,33307191
13428,,West River Rd & Sunset Terrace,Near side S,45.14983,-93.33189,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13428,0,1,driveNode4910,33307183
13429,,West River Rd & Mississippi Dr N,Near side N,45.149803000000006,-93.331595,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13429,0,1,driveNode4910,33307183
13430,,West River Rd & Indiana Ave,Near side N,45.151178,-93.334453,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13430,0,1,driveNode33037,34658280
13431,,West River Rd & Indiana Ave,Across from S,45.151081,-93.334712,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13431,0,1,driveNode33037,34658280
13432,,West River Rd & Noble Pkwy,Far side E,45.150663,-93.335737,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13432,0,1,driveNode141037,672357757
13434,,West River Rd & 109th Ave N,Near side N,45.151953000000006,-93.337621,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13434,0,1,driveNode141038,672357760
13435,,West River Rd & #10950,Across from S,45.152212,-93.338247,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13435,0,1,driveNode141038,672357760
13436,,West River Rd & Noble Ave N,Near side S,45.153514,-93.340314,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13436,0,1,driveNode8135,33348996
13437,,West River Rd & West River Rd (Kyle),Far side N,45.150811,-93.336048,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13437,0,1,driveNode141037,672357757
13438,,West River Rd & Perry Ave N,Across from N,45.154891,-93.342311,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13438,0,1,driveNode14652,33520491
13439,,West River Rd & Perry Ave,Far side S,45.154781,-93.342361,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13439,0,1,driveNode14652,33520491
1344,,Nicollet Ave S & 61st St W,Near side S,44.892486,-93.278183,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1344,0,1,driveNode11053,33372717
13440,,West River Rd & Oxbow Trail,Far side S,45.157044,-93.34615600000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13440,0,1,driveNode30017,34544607
