fare_id,price,currency_type,payment_method,transfers,transfer_duration,agency_raw_name,agency_id
OW_LocExp_20130616,4.0,USD,0.0,0,,SamTrans_2015_8_20,
OW_Exp_20130616,5.0,USD,0.0,0,,SamTrans_2015_8_20,
OW_Free_20130616,0.0,USD,0.0,0,,SamTrans_2015_8_20,
Adult,1.5,USD,0.0,,7200.0,SantaRosa_google_transit_08_28_15,
1,2.25,USD,0.0,,5400.0,SFMTA_2015_8_11,
2,6.0,USD,0.0,0.0,,SFMTA_2015_8_11,
1159,5.0,USD,0.0,0,0.0,Soltrans_2016_5_20,247.0
1158,1.75,USD,0.0,0,0.0,Soltrans_2016_5_20,247.0
781_6056,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6026,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
785_6093,4.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
785_5985,4.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_5999,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_7455,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_7467,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
777_6142,1.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6153,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_5977,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_7469,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6046,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6147,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_5967,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6027,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6066,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6062,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6139,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6021,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6057,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_7450,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6128,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_5978,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_6108,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6073,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6115,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6022,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6151,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_7567,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_7569,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
806_6737,1.25,USD,0.0,,,SonomaCounty_2015_8_18,183.0
780_6132,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_6087,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
777_6058,1.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6065,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6078,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
777_6122,1.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6146,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6028,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_6005,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6024,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_7560,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_5964,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6152,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_6090,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6019,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_5970,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6020,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
777_6133,1.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6074,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6098,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6131,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6145,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6143,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6148,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6079,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6053,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_6086,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6076,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6123,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_5984,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6140,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_5974,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_6091,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_7453,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6104,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_6035,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6072,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6082,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_7461,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_7464,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6083,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_7451,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
777_6157,1.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
777_6094,1.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_5966,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6051,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6118,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
786_5988,5.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6038,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6045,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
785_7456,4.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6102,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
777_6149,1.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_5975,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_7454,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6034,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6080,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_6011,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6084,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6265,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_7462,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_6036,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6032,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
786_5987,5.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_7470,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
785_7457,4.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
777_6037,1.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_5965,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6048,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6067,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6085,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6095,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_5997,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_7452,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
785_6013,4.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_5993,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6099,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_5972,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6052,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6040,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_5968,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6130,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_8811,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6266,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6124,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6017,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_7458,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_5992,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6100,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6105,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_5994,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6043,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6103,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
777_7564,1.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_5983,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6050,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6068,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
777_5989,1.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6120,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6144,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6137,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_7460,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
785_5980,4.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_7445,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6003,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6089,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6071,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6075,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6042,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_7571,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_7572,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6117,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6023,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_6004,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6031,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
785_6092,4.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_7562,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6061,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_7465,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6129,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6041,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6126,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6114,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_7565,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
785_6006,4.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6116,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
777_6109,1.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
785_6007,4.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6119,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6125,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6156,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6134,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6136,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6025,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6155,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
785_6012,4.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6081,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6101,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_7471,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6054,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6059,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6141,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
785_7448,4.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6088,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6135,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6016,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_5998,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6018,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_5973,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_5976,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_5969,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_6030,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
777_7472,1.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6063,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
777_7473,1.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6002,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6096,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6127,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_7468,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
777_6014,1.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6060,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_5996,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_5971,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6008,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6070,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6055,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6113,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
777_6077,1.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6112,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6150,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6064,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_5995,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6049,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
785_5979,4.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
785_5986,4.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_6010,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_7561,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_7568,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_6107,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_7459,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
786_5981,5.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
786_7447,5.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
777_7474,1.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
786_7446,5.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
786_5982,5.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6138,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6001,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
777_5962,1.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6000,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6039,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
777_6154,1.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_9199,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6033,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_6069,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6097,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6106,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6121,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_7428,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
781_6009,3.65,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6044,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
780_7463,3.05,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_7466,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
778_6015,1.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
784_6029,4.25,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
779_6047,2.45,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
785_7449,4.85,USD,0.0,,7200.0,SonomaCounty_2015_8_18,175.0
Reg,2.0,USD,0.0,1,5400.0,Union_City_Transit_Aug-01-2015 to Jun-30-2017,
2438,1.5,USD,0.0,0,,vacavillecitycoach-2020-ca-us,869.0
1382,5.0,USD,0.0,1,3600.0,westcat-ca-us_9_17_2015,392.0
1381,1.75,USD,0.0,1,3600.0,westcat-ca-us_9_17_2015,392.0
free,0.0,USD,0.0,,,commuteDOTorg_GTFSImportExport_20160127_final_mj,alliance
community bus,1.25,USD,,,,VTA_2015_8_27,
express bus,4.0,USD,,,,VTA_2015_8_27,
local or LRT,2.0,USD,,,,VTA_2015_8_27,
1,4.75,,,,,GGTransit_2015_9_3,
2,5.25,,,,,GGTransit_2015_9_3,
3,6.5,,,,,GGTransit_2015_9_3,
4,7.75,,,,,GGTransit_2015_9_3,
5,11.25,,,,,GGTransit_2015_9_3,
6,12.5,,,,,GGTransit_2015_9_3,
7,9.75,,,,,GGTransit_2015_9_3,
8,5.25,,,,,GGTransit_2015_9_3,
9,2.0,,,,,GGTransit_2015_9_3,
10,2.0,,,,,GGTransit_2015_9_3,
11,2.0,,,,,GGTransit_2015_9_3,
12,7.75,,,,,GGTransit_2015_9_3,
13,9.25,,,,,GGTransit_2015_9_3,
14,5.25,,,,,GGTransit_2015_9_3,
15,6.5,,,,,GGTransit_2015_9_3,
16,2.0,,,,,GGTransit_2015_9_3,
17,2.0,,,,,GGTransit_2015_9_3,
18,2.0,,,,,GGTransit_2015_9_3,
19,6.5,,,,,GGTransit_2015_9_3,
20,7.75,,,,,GGTransit_2015_9_3,
21,5.25,,,,,GGTransit_2015_9_3,
22,7.75,,,,,GGTransit_2015_9_3,
23,2.0,,,,,GGTransit_2015_9_3,
24,2.0,,,,,GGTransit_2015_9_3,
25,2.0,,,,,GGTransit_2015_9_3,
26,5.25,,,,,GGTransit_2015_9_3,
27,6.5,,,,,GGTransit_2015_9_3,
28,5.25,,,,,GGTransit_2015_9_3,
29,11.25,,,,,GGTransit_2015_9_3,
30,7.75,,,,,GGTransit_2015_9_3,
31,6.5,,,,,GGTransit_2015_9_3,
32,5.25,,,,,GGTransit_2015_9_3,
33,4.75,,,,,GGTransit_2015_9_3,
34,4.75,,,,,GGTransit_2015_9_3,
35,9.75,,,,,GGTransit_2015_9_3,
36,12.5,,,,,GGTransit_2015_9_3,
37,9.25,,,,,GGTransit_2015_9_3,
38,7.75,,,,,GGTransit_2015_9_3,
39,6.5,,,,,GGTransit_2015_9_3,
40,4.75,,,,,GGTransit_2015_9_3,
41,4.75,,,,,GGTransit_2015_9_3,
42,9.75,,,,,GGTransit_2015_9_3,
43,9.75,,,,,GGTransit_2015_9_3,
44,5.25,,,,,GGTransit_2015_9_3,
45,5.25,,,,,GGTransit_2015_9_3,
46,5.25,,,,,GGTransit_2015_9_3,
47,9.75,,,,,GGTransit_2015_9_3,
48,9.75,,,,,GGTransit_2015_9_3,
49,4.75,,,,,GGTransit_2015_9_3,
SF-Larkspur,10.5,,,,,GGTransit_2015_9_3,
SF-Sausalito,11.25,,,,,GGTransit_2015_9_3,
1,2.1,,,,,ACTransit_2015_8_14,
2,4.2,,,,,ACTransit_2015_8_14,
3,4.2,,,,,ACTransit_2015_8_14,
4,2.1,,,,,ACTransit_2015_8_14,
BroadwayShuttle,0.0,,,,,ACTransit_2015_8_14,
200415,6.4,USD,1.0,0,,SF_Bay_Ferry2016_07_01,
200420,13.4,USD,1.0,0,,SF_Bay_Ferry2016_07_01,
200425,6.7,USD,1.0,0,,SF_Bay_Ferry2016_07_01,
200430,7.4,USD,1.0,0,,SF_Bay_Ferry2016_07_01,
200435,7.4,USD,1.0,0,,SF_Bay_Ferry2016_07_01,
1,0.0,USD,1.0,0,,SF_Bay_Ferry2016_07_01,
1,0.0,,,,,Marguerite_2016_10_10,
1,2.5,,,,,TriDelta-GTFS-2018-05-24_21-43-17,
2,2.0,,,,,TriDelta-GTFS-2018-05-24_21-43-17,
1,1.6,,,,,Vine_GTFS_PLUS_2015,
2,5.5,,,,,Vine_GTFS_PLUS_2015,
3,3.0,,,,,Vine_GTFS_PLUS_2015,
1,2.0,,,,,Wheels_2016_7_13,
165,2.75,USD,0.0,,3600.0,Fairfield_2015_10_14,36
168,5.75,USD,0.0,,3600.0,Fairfield_2015_10_14,36
164,1.75,USD,0.0,,3600.0,Fairfield_2015_10_14,36
